emotion_label,emotion_intensity,label_time,label_state
'Joy',49,1666161404918,'continue'
'Joy',50,1666161404952,'continue'
'Joy',52,1666161405005,'continue'
'Joy',52,1666161405039,'end'
'Calm',54,1666161405039,'start'
'Calm',54,1666161405039,'continue'
'Calm',57,1666161405090,'continue'
'Calm',60,1666161405206,'continue'
'Calm',62,1666161405256,'continue'
'Calm',64,1666161405306,'continue'
'Calm',66,1666161405356,'continue'
'Calm',68,1666161405406,'continue'
'Calm',71,1666161405473,'continue'
'Calm',73,1666161405523,'continue'
'Calm',75,1666161405590,'continue'
'Calm',73,1666161405707,'continue'
'Calm',71,1666161405758,'continue'
'Calm',69,1666161405774,'continue'
'Calm',67,1666161405791,'continue'
'Calm',64,1666161405807,'continue'
'Calm',62,1666161405824,'continue'
'Calm',60,1666161405841,'continue'
'Calm',60,1666161405857,'end'
'Joy',57,1666161405857,'start'
'Joy',57,1666161405857,'continue'
'Joy',55,1666161405874,'continue'
'Joy',53,1666161405907,'continue'
'Joy',52,1666161405958,'continue'
'Joy',51,1666161406008,'continue'
'Joy',48,1666161428130,'continue'
'Joy',43,1666161428422,'continue'
'Joy',38,1666161428491,'continue'
'Joy',32,1666161428581,'continue'
'Joy',30,1666161428714,'continue'
'Joy',27,1666161428798,'continue'
'Joy',25,1666161428865,'continue'
'Joy',22,1666161428915,'continue'
'Joy',20,1666161428965,'continue'
'Joy',18,1666161429032,'continue'
'Joy',15,1666161429082,'continue'
'Joy',13,1666161429149,'continue'
'Joy',10,1666161429233,'continue'
'Joy',7,1666161429284,'continue'
'Joy',5,1666161429350,'continue'
'Joy',1,1666161429417,'continue'
'Joy',1,1666161429501,'end'
'Neutral',0,1666161429501,'start'
'Neutral',0,1666161429501,'continue'
'Neutral',0,1666161429735,'continue'
'Neutral',0,1666161429870,'continue'
'Neutral',0,1666161430001,'continue'
'Neutral',0,1666161430454,'continue'
'Neutral',0,1666161430956,'continue'
'Neutral',0,1666161431657,'continue'
'Neutral',0,1666161432494,'continue'
'Neutral',0,1666161432574,'continue'
'Neutral',0,1666161432708,'continue'
'Neutral',0,1666161433041,'continue'
'Neutral',0,1666161433174,'continue'
'Neutral',0,1666161433259,'continue'
'Neutral',0,1666161433343,'continue'
'Neutral',0,1666161433410,'continue'
'Neutral',0,1666161433443,'continue'
'Neutral',0,1666161433476,'end'
'Annoyance',1,1666161433476,'start'
'Annoyance',1,1666161433476,'continue'
'Annoyance',4,1666161433510,'continue'
'Annoyance',7,1666161433560,'continue'
'Annoyance',11,1666161433611,'continue'
'Annoyance',14,1666161433644,'continue'
'Annoyance',17,1666161433677,'continue'
'Annoyance',20,1666161433728,'continue'
'Annoyance',23,1666161433845,'continue'
'Annoyance',20,1666161437205,'continue'
'Annoyance',18,1666161437599,'continue'
'Annoyance',15,1666161437703,'continue'
'Annoyance',11,1666161437787,'continue'
'Annoyance',8,1666161437854,'continue'
'Annoyance',4,1666161437904,'continue'
'Annoyance',2,1666161437938,'continue'
'Annoyance',2,1666161437988,'end'
'Neutral',0,1666161437988,'start'
'Neutral',0,1666161437988,'continue'
'Neutral',0,1666161438039,'continue'
'Neutral',0,1666161438072,'continue'
'Neutral',0,1666161438088,'continue'
'Neutral',0,1666161438097,'end'
'Neutral',0,1666161438112,'start'
'Neutral',0,1666161438152,'end'
'Neutral',0,1666161438165,'start'
'Neutral',0,1666161438340,'continue'
'Neutral',0,1666161438356,'end'
'Calm',2,1666161438356,'start'
'Calm',2,1666161438356,'continue'
'Calm',8,1666161438374,'continue'
'Calm',14,1666161438405,'continue'
'Calm',19,1666161438422,'continue'
'Calm',23,1666161438439,'continue'
'Calm',26,1666161438455,'continue'
'Calm',30,1666161438472,'continue'
'Calm',34,1666161438489,'continue'
'Calm',37,1666161438506,'continue'
'Calm',41,1666161438539,'continue'
'Calm',44,1666161438589,'continue'
'Calm',46,1666161438706,'continue'
'Calm',49,1666161438773,'continue'
'Calm',50,1666161438821,'end'
'Calm',52,1666161438848,'start'
'Calm',52,1666161438900,'end'
'Calm',15,1666161440720,'start'
'Calm',13,1666161440795,'continue'
'Calm',12,1666161440822,'end'
'Calm',10,1666161440848,'start'
'Calm',13,1666161440912,'continue'
'Calm',16,1666161440928,'continue'
'Calm',21,1666161440945,'continue'
'Calm',28,1666161440962,'continue'
'Calm',35,1666161440978,'continue'
'Calm',41,1666161440996,'continue'
'Calm',45,1666161441012,'continue'
'Calm',52,1666161441045,'continue'
'Calm',54,1666161441062,'continue'
'Calm',58,1666161441112,'continue'
'Calm',61,1666161441178,'continue'
'Calm',63,1666161441245,'continue'
'Calm',64,1666161441396,'continue'
'Calm',64,1666161441425,'end'
'Calm',69,1666161441667,'start'
'Calm',67,1666161441864,'continue'
'Calm',65,1666161441897,'continue'
'Calm',64,1666161441948,'continue'
'Calm',65,1666161442215,'continue'
'Calm',67,1666161442649,'continue'
'Calm',64,1666161443017,'continue'
'Calm',61,1666161443034,'continue'
'Calm',58,1666161443050,'continue'
'Calm',55,1666161443083,'continue'
'Calm',53,1666161443133,'continue'
'Calm',52,1666161450068,'end'
'Calm',61,1666161451261,'start'
'Calm',59,1666161451372,'end'
'Calm',69,1666161451985,'start'
'Calm',70,1666161452056,'continue'
'Calm',72,1666161452107,'continue'
'Calm',74,1666161452174,'continue'
'Calm',77,1666161452223,'continue'
'Calm',80,1666161452273,'continue'
'Calm',81,1666161452358,'continue'
'Calm',80,1666161452559,'continue'
'Calm',78,1666161453429,'continue'
'Calm',76,1666161453462,'continue'
'Calm',74,1666161453980,'continue'
'Calm',75,1666161454048,'continue'
'Calm',75,1666161456676,'continue'
'Calm',69,1666161528693,'continue'
'Calm',71,1666161532774,'continue'
'Calm',76,1666161532960,'continue'
'Calm',77,1666161533209,'continue'
'Calm',75,1666161534984,'continue'
'Calm',71,1666161559795,'continue'
'Calm',67,1666161559908,'continue'
'Calm',61,1666161569950,'continue'
'Calm',55,1666161570067,'continue'
'Calm',50,1666161570101,'continue'
'Calm',46,1666161570134,'continue'
'Calm',40,1666161570152,'continue'
'Calm',37,1666161570168,'continue'
'Calm',34,1666161570185,'continue'
'Calm',30,1666161570201,'continue'
'Calm',27,1666161570218,'continue'
'Calm',25,1666161570234,'continue'
'Calm',21,1666161570251,'continue'
'Calm',16,1666161570268,'continue'
'Calm',12,1666161570284,'continue'
'Calm',9,1666161570301,'continue'
'Calm',9,1666161570318,'end'
'Joy',5,1666161570318,'start'
'Joy',5,1666161570318,'continue'
'Joy',1,1666161570335,'continue'
'Joy',1,1666161570351,'end'
'Neutral',0,1666161570351,'start'
'Neutral',0,1666161570351,'continue'
'Neutral',0,1666161570368,'continue'
'Neutral',0,1666161570385,'continue'
'Neutral',0,1666161570418,'continue'
'Neutral',0,1666161570452,'continue'
'Neutral',0,1666161570502,'continue'
'Neutral',0,1666161570737,'continue'
'Neutral',0,1666161570954,'continue'
'Neutral',0,1666161571846,'continue'
'Neutral',0,1666161571972,'continue'
'Neutral',0,1666161572824,'continue'
'Neutral',0,1666161572891,'continue'
'Neutral',0,1666161573025,'continue'
'Neutral',0,1666161573192,'continue'
'Neutral',0,1666161573225,'continue'
'Neutral',0,1666161573242,'end'
'Calm',5,1666161573242,'start'
'Calm',5,1666161573242,'continue'
'Calm',10,1666161573259,'continue'
'Calm',14,1666161573309,'continue'
'Calm',17,1666161573325,'continue'
'Calm',20,1666161573342,'continue'
'Calm',23,1666161573359,'continue'
'Calm',27,1666161573376,'continue'
'Calm',32,1666161573409,'continue'
'Calm',35,1666161573442,'continue'
'Calm',39,1666161573476,'continue'
'Calm',42,1666161573493,'continue'
'Calm',47,1666161573526,'continue'
'Calm',50,1666161573543,'continue'
'Calm',54,1666161573559,'continue'
'Calm',57,1666161573576,'continue'
'Calm',59,1666161573592,'continue'
'Calm',62,1666161573609,'continue'
'Calm',64,1666161573642,'continue'
'Calm',68,1666161573677,'continue'
'Calm',70,1666161573710,'continue'
'Calm',73,1666161573760,'continue'
'Calm',71,1666161578885,'continue'
'Calm',64,1666161578939,'continue'
'Calm',60,1666161578956,'continue'
'Calm',56,1666161578973,'continue'
'Calm',53,1666161578989,'continue'
'Calm',49,1666161579006,'continue'
'Calm',46,1666161579023,'continue'
'Calm',42,1666161579040,'continue'
'Calm',38,1666161579057,'continue'
'Calm',34,1666161579090,'continue'
'Calm',31,1666161579141,'continue'
'Calm',28,1666161579190,'continue'
'Calm',24,1666161579241,'continue'
'Calm',21,1666161579273,'continue'
'Calm',17,1666161579307,'continue'
'Calm',13,1666161579357,'continue'
'Calm',9,1666161579407,'continue'
'Calm',6,1666161579441,'continue'
'Calm',2,1666161579458,'continue'
'Calm',2,1666161579475,'end'
'Neutral',0,1666161579475,'start'
'Neutral',0,1666161579475,'continue'
'Neutral',0,1666161579508,'continue'
'Neutral',0,1666161579540,'continue'
'Neutral',0,1666161579558,'continue'
'Neutral',0,1666161579591,'continue'
'Neutral',0,1666161579641,'continue'
'Neutral',0,1666161579691,'continue'
'Neutral',0,1666161579724,'continue'
'Neutral',0,1666161579741,'continue'
'Neutral',0,1666161579758,'continue'
'Neutral',0,1666161579775,'continue'
'Neutral',0,1666161579808,'continue'
'Neutral',0,1666161579842,'continue'
'Neutral',0,1666161579992,'continue'
'Neutral',0,1666161580828,'continue'
'Neutral',0,1666161581513,'end'
'Annoyance',1,1666161581513,'start'
'Annoyance',1,1666161581513,'continue'
'Annoyance',3,1666161582667,'continue'
'Annoyance',5,1666161582732,'continue'
'Annoyance',9,1666161582782,'continue'
'Annoyance',12,1666161582850,'continue'
'Annoyance',16,1666161582983,'continue'
'Annoyance',19,1666161583469,'continue'
'Annoyance',21,1666161586341,'continue'
'Annoyance',24,1666161586642,'continue'
'Annoyance',27,1666161586743,'continue'
'Annoyance',29,1666161586960,'continue'
'Annoyance',33,1666161590119,'continue'
'Annoyance',36,1666161590302,'continue'
'Annoyance',39,1666161590369,'continue'
'Annoyance',36,1666161592821,'continue'
'Annoyance',37,1666161595498,'continue'
'Annoyance',40,1666161595637,'continue'
'Annoyance',43,1666161595765,'continue'
'Annoyance',45,1666161597758,'continue'
'Annoyance',48,1666161598850,'continue'
'Annoyance',42,1666161605272,'continue'
'Annoyance',37,1666161605288,'continue'
'Annoyance',31,1666161605322,'continue'
'Annoyance',24,1666161605339,'continue'
'Annoyance',19,1666161605356,'continue'
'Annoyance',14,1666161605372,'continue'
'Annoyance',8,1666161605388,'continue'
'Annoyance',5,1666161605405,'continue'
'Annoyance',1,1666161605422,'continue'
'Annoyance',1,1666161605438,'end'
'Neutral',0,1666161605438,'start'
'Neutral',0,1666161605438,'continue'
'Neutral',0,1666161605455,'continue'
'Neutral',0,1666161605473,'continue'
'Neutral',0,1666161605489,'continue'
'Neutral',0,1666161605505,'continue'
'Neutral',0,1666161605522,'continue'
'Neutral',0,1666161605539,'continue'
'Neutral',0,1666161605556,'continue'
'Neutral',0,1666161605572,'continue'
'Neutral',0,1666161605589,'end'
'Calm',3,1666161605589,'start'
'Calm',3,1666161605589,'continue'
'Calm',9,1666161605606,'continue'
'Calm',14,1666161605623,'continue'
'Calm',19,1666161605640,'continue'
'Calm',23,1666161605656,'continue'
'Calm',28,1666161605672,'continue'
'Calm',32,1666161605689,'continue'
'Calm',35,1666161605706,'continue'
'Calm',38,1666161605723,'continue'
'Calm',41,1666161605740,'continue'
'Calm',44,1666161605757,'continue'
'Calm',48,1666161605790,'continue'
'Calm',50,1666161605856,'continue'
'Calm',50,1666161605940,'continue'
'Calm',50,1666161606107,'continue'
'Calm',50,1666161606542,'continue'
'Calm',51,1666161606725,'continue'
'Calm',51,1666161606826,'continue'
'Calm',52,1666161607277,'continue'
'Calm',51,1666161608013,'continue'
'Calm',49,1666161608346,'continue'
'Calm',48,1666161608731,'continue'
'Calm',46,1666161609466,'continue'
'Calm',47,1666161613292,'continue'
'Calm',52,1666161617786,'continue'
'Calm',54,1666161618111,'continue'
'Calm',50,1666161624586,'continue'
'Calm',45,1666161624671,'continue'
'Calm',41,1666161624721,'continue'
'Calm',34,1666161624753,'continue'
'Calm',29,1666161624787,'continue'
'Calm',27,1666161624804,'continue'
'Calm',22,1666161624854,'continue'
'Calm',19,1666161624871,'continue'
'Calm',16,1666161624921,'continue'
'Calm',13,1666161624954,'continue'
'Calm',10,1666161624988,'continue'
'Calm',6,1666161625038,'continue'
'Calm',6,1666161625071,'end'
'Joy',3,1666161625071,'start'
'Joy',3,1666161625071,'continue'
'Joy',1,1666161625104,'continue'
'Joy',1,1666161625154,'end'
'Neutral',0,1666161625154,'start'
'Neutral',0,1666161625154,'continue'
'Neutral',0,1666161625205,'continue'
'Neutral',0,1666161625255,'continue'
'Neutral',0,1666161625305,'continue'
'Neutral',0,1666161625372,'continue'
'Neutral',0,1666161625439,'continue'
'Neutral',0,1666161625655,'continue'
'Neutral',0,1666161625723,'continue'
'Neutral',0,1666161625773,'continue'
'Neutral',0,1666161625840,'continue'
'Neutral',0,1666161625906,'continue'
'Neutral',0,1666161625974,'continue'
'Neutral',0,1666161626023,'continue'
'Neutral',0,1666161626074,'continue'
'Neutral',0,1666161626107,'continue'
'Neutral',0,1666161626140,'end'
'Annoyance',3,1666161626140,'start'
'Annoyance',3,1666161626140,'continue'
'Annoyance',6,1666161626191,'continue'
'Annoyance',10,1666161626257,'continue'
'Annoyance',13,1666161626324,'continue'
'Annoyance',17,1666161626374,'continue'
'Annoyance',20,1666161626441,'continue'
'Annoyance',23,1666161626508,'continue'
'Annoyance',26,1666161627494,'continue'
'Annoyance',24,1666161632270,'continue'
'Annoyance',21,1666161633782,'continue'
'Annoyance',17,1666161633836,'continue'
'Annoyance',14,1666161633876,'continue'
'Annoyance',11,1666161633910,'continue'
'Annoyance',8,1666161633943,'continue'
'Annoyance',4,1666161633977,'continue'
'Annoyance',1,1666161633994,'continue'
'Annoyance',1,1666161634027,'end'
'Neutral',0,1666161634027,'start'
'Neutral',0,1666161634027,'continue'
'Neutral',0,1666161634060,'continue'
'Neutral',0,1666161634077,'continue'
'Neutral',0,1666161634094,'continue'
'Neutral',0,1666161634111,'continue'
'Neutral',0,1666161634127,'continue'
'Neutral',0,1666161634144,'continue'
'Neutral',0,1666161634161,'continue'
'Neutral',0,1666161634178,'continue'
'Neutral',0,1666161634194,'continue'
'Neutral',0,1666161634211,'continue'
'Neutral',0,1666161634228,'end'
'Calm',1,1666161634228,'start'
'Calm',1,1666161634228,'continue'
'Calm',3,1666161634244,'continue'
'Calm',9,1666161634278,'continue'
'Calm',12,1666161634311,'continue'
'Calm',16,1666161634361,'continue'
'Calm',18,1666161634412,'continue'
'Calm',22,1666161635647,'continue'
'Calm',25,1666161635697,'continue'
'Calm',29,1666161635731,'continue'
'Calm',33,1666161635764,'continue'
'Calm',37,1666161635798,'continue'
'Calm',40,1666161635832,'continue'
'Calm',46,1666161635864,'continue'
'Calm',48,1666161635881,'continue'
'Calm',51,1666161635898,'continue'
'Calm',54,1666161635915,'continue'
'Calm',56,1666161635931,'continue'
'Calm',59,1666161635982,'continue'
'Calm',64,1666161636048,'continue'
'Calm',67,1666161636081,'continue'
'Calm',69,1666161636115,'continue'
'Calm',72,1666161636248,'continue'
'Calm',75,1666161636382,'continue'
'Calm',75,1666161637201,'continue'
'Calm',73,1666161637235,'continue'
'Calm',70,1666161637252,'continue'
'Calm',68,1666161637268,'continue'
'Calm',61,1666161637285,'continue'
'Calm',53,1666161637301,'continue'
'Calm',48,1666161637318,'continue'
'Calm',46,1666161637335,'continue'
'Calm',44,1666161637368,'continue'
'Calm',44,1666161637385,'end'
'Joy',42,1666161637385,'start'
'Joy',42,1666161637385,'continue'
'Joy',40,1666161637419,'continue'
'Joy',38,1666161637452,'continue'
'Joy',36,1666161637502,'continue'
'Joy',34,1666161637535,'continue'
'Joy',33,1666161637569,'continue'
'Joy',31,1666161637619,'continue'
'Joy',29,1666161637686,'continue'
'Joy',27,1666161637753,'continue'
'Joy',24,1666161637820,'continue'
'Joy',22,1666161637936,'continue'
'Joy',19,1666161638555,'continue'
'Joy',20,1666161649231,'continue'
'Joy',23,1666161652707,'continue'
'Joy',30,1666161652757,'continue'
'Joy',38,1666161652807,'continue'
'Joy',38,1666161652824,'end'
'Calm',40,1666161652824,'start'
'Calm',40,1666161652824,'continue'
'Calm',44,1666161652841,'continue'
'Calm',48,1666161652858,'continue'
'Calm',51,1666161652875,'continue'
'Calm',54,1666161652890,'continue'
'Calm',58,1666161652908,'continue'
'Calm',61,1666161652924,'continue'
'Calm',64,1666161652941,'continue'
'Calm',66,1666161652957,'continue'
'Calm',68,1666161652974,'continue'
'Calm',72,1666161652991,'continue'
'Calm',73,1666161653007,'continue'
'Calm',78,1666161653041,'continue'
'Calm',80,1666161653058,'continue'
'Calm',83,1666161653091,'continue'
'Calm',81,1666161655447,'continue'
'Calm',79,1666161656330,'continue'
'Calm',77,1666161658864,'continue'
'Calm',75,1666161659526,'continue'
'Calm',67,1666161662607,'continue'
'Calm',62,1666161662624,'continue'
'Calm',60,1666161662641,'continue'
'Calm',58,1666161662665,'continue'
'Calm',57,1666161662681,'continue'
'Calm',56,1666161662698,'continue'
'Calm',54,1666161662731,'continue'
'Calm',54,1666161662765,'end'
'Joy',53,1666161662765,'start'
'Joy',53,1666161662765,'continue'
'Joy',52,1666161662799,'continue'
'Joy',51,1666161662832,'continue'
'Joy',51,1666161662866,'continue'
'Joy',51,1666161662916,'continue'
'Joy',51,1666161662983,'continue'
'Joy',52,1666161663050,'continue'
'Joy',55,1666161663101,'continue'
'Joy',57,1666161663185,'continue'
'Joy',60,1666161663569,'continue'
'Joy',62,1666161663684,'continue'
'Joy',63,1666161664763,'end'
'Joy',65,1666161664802,'start'
'Joy',68,1666161665390,'continue'
'Joy',70,1666161665474,'continue'
'Joy',72,1666161666389,'continue'
'Joy',74,1666161666439,'continue'
'Joy',77,1666161666541,'continue'
'Joy',74,1666161667361,'continue'
'Joy',72,1666161667930,'continue'
'Joy',68,1666161672030,'continue'
'Joy',72,1666161684269,'continue'
'Joy',72,1666161691587,'continue'
'Joy',77,1666161692824,'continue'
'Joy',72,1666161693159,'continue'
'Joy',68,1666161693226,'continue'
'Joy',63,1666161711837,'continue'
'Joy',59,1666161711854,'continue'
'Joy',54,1666161711888,'continue'
'Joy',50,1666161711972,'continue'
'Joy',46,1666161712055,'continue'
'Joy',49,1666161712256,'continue'
'Joy',51,1666161712273,'continue'
'Joy',55,1666161712305,'continue'
'Joy',57,1666161712355,'continue'
'Joy',58,1666161712388,'continue'
'Joy',59,1666161712406,'continue'
'Joy',59,1666161712439,'continue'
'Joy',60,1666161712473,'continue'
'Joy',60,1666161712506,'continue'
'Joy',61,1666161712539,'continue'
'Joy',61,1666161712572,'end'
'Calm',61,1666161712572,'start'
'Calm',61,1666161712572,'continue'
'Calm',62,1666161712606,'continue'
'Calm',62,1666161712639,'continue'
'Calm',64,1666161712673,'continue'
'Calm',66,1666161712706,'continue'
'Calm',67,1666161712740,'continue'
'Calm',68,1666161712756,'continue'
'Calm',70,1666161712790,'continue'
'Calm',73,1666161712823,'continue'
'Calm',75,1666161712857,'continue'
'Calm',78,1666161712890,'continue'
'Calm',80,1666161712923,'continue'
'Calm',81,1666161712940,'continue'
'Calm',83,1666161712974,'continue'
'Calm',84,1666161713058,'continue'
'Calm',86,1666161713177,'continue'
'Calm',88,1666161713426,'continue'
'Calm',90,1666161714908,'continue'
'Calm',87,1666161715819,'continue'
'Calm',85,1666161716098,'continue'
'Calm',83,1666161716782,'continue'
'Calm',80,1666161718339,'continue'
'Calm',78,1666161720344,'continue'
'Calm',75,1666161721706,'continue'
'Calm',72,1666161723995,'continue'
'Calm',69,1666161725990,'continue'
'Calm',62,1666161726023,'continue'
'Calm',59,1666161726040,'continue'
'Calm',56,1666161726056,'continue'
'Calm',49,1666161726089,'continue'
'Calm',46,1666161726107,'continue'
'Calm',42,1666161726140,'continue'
'Calm',38,1666161726174,'continue'
'Calm',35,1666161726207,'continue'
'Calm',32,1666161726240,'continue'
'Calm',29,1666161726257,'continue'
'Calm',24,1666161726291,'continue'
'Calm',20,1666161726324,'continue'
'Calm',16,1666161726358,'continue'
'Calm',12,1666161726375,'continue'
'Calm',9,1666161726390,'continue'
'Calm',6,1666161726408,'continue'
'Calm',2,1666161726424,'continue'
'Calm',1,1666161726440,'continue'
'Calm',1,1666161726474,'end'
'Neutral',0,1666161726474,'start'
'Neutral',0,1666161726474,'continue'
'Neutral',0,1666161726491,'continue'
'Neutral',0,1666161726508,'continue'
'Neutral',0,1666161726524,'continue'
'Neutral',0,1666161726541,'continue'
'Neutral',0,1666161726558,'continue'
'Neutral',0,1666161726575,'continue'
'Neutral',0,1666161726591,'continue'
'Neutral',0,1666161726608,'continue'
'Neutral',0,1666161726625,'continue'
'Neutral',0,1666161726642,'continue'
'Neutral',0,1666161726658,'end'
'Annoyance',3,1666161726658,'start'
'Annoyance',3,1666161726658,'continue'
'Annoyance',6,1666161726675,'continue'
'Annoyance',10,1666161726692,'continue'
'Annoyance',12,1666161726709,'continue'
'Annoyance',16,1666161726725,'continue'
'Annoyance',19,1666161726741,'continue'
'Annoyance',23,1666161726775,'continue'
'Annoyance',26,1666161726875,'continue'
'Annoyance',24,1666161727997,'continue'
'Annoyance',21,1666161730023,'continue'
'Annoyance',19,1666161731188,'continue'
'Annoyance',17,1666161742617,'continue'
'Annoyance',14,1666161745438,'continue'
'Annoyance',10,1666161745506,'continue'
'Annoyance',5,1666161745524,'continue'
'Annoyance',1,1666161745555,'continue'
'Annoyance',1,1666161745605,'end'
'Neutral',0,1666161745605,'start'
'Neutral',0,1666161745605,'continue'
'Neutral',0,1666161745706,'continue'
'Neutral',0,1666161745773,'continue'
'Neutral',0,1666161745822,'continue'
'Neutral',0,1666161745889,'continue'
'Neutral',0,1666161745939,'continue'
'Neutral',0,1666161745990,'continue'
'Neutral',0,1666161746056,'continue'
'Neutral',0,1666161746123,'continue'
'Neutral',0,1666161746173,'continue'
'Neutral',0,1666161746273,'continue'
'Neutral',0,1666161746509,'continue'
'Neutral',0,1666161746576,'continue'
'Neutral',0,1666161746657,'continue'
'Neutral',0,1666161746775,'continue'
'Neutral',0,1666161746943,'continue'
'Neutral',0,1666161747025,'end'
'Calm',1,1666161747025,'start'
'Calm',1,1666161747025,'continue'
'Calm',1,1666161747528,'end'
'Neutral',0,1666161747528,'start'
'Neutral',0,1666161747528,'continue'
'Neutral',0,1666161747579,'continue'
'Neutral',0,1666161747694,'end'
'Calm',1,1666161747694,'start'
'Calm',1,1666161747694,'continue'
'Calm',1,1666161747727,'end'
'Fear',2,1666161747727,'start'
'Fear',2,1666161747727,'continue'
'Fear',3,1666161747811,'continue'
'Fear',1,1666161748345,'continue'
'Fear',1,1666161749430,'end'
'Neutral',0,1666161749430,'start'
'Neutral',0,1666161749430,'continue'
'Neutral',0,1666161750440,'continue'
'Neutral',0,1666161750768,'continue'
'Neutral',0,1666161750818,'end'
'Calm',4,1666161750818,'start'
'Calm',4,1666161750818,'continue'
'Calm',10,1666161750835,'continue'
'Calm',16,1666161750852,'continue'
'Calm',20,1666161751203,'continue'
'Calm',22,1666161751253,'continue'
'Calm',25,1666161751286,'continue'
'Calm',27,1666161751336,'continue'
'Calm',31,1666161751387,'continue'
'Calm',33,1666161751453,'continue'
'Calm',36,1666161751620,'continue'
'Calm',39,1666161751653,'continue'
'Calm',42,1666161751687,'continue'
'Calm',45,1666161751737,'continue'
'Calm',48,1666161751821,'continue'
'Calm',51,1666161754766,'continue'
'Calm',54,1666161754801,'continue'
'Calm',57,1666161754845,'continue'
'Calm',60,1666161754912,'continue'
'Calm',63,1666161755414,'continue'
'Calm',67,1666161755464,'continue'
'Calm',70,1666161755529,'continue'
'Calm',74,1666161761723,'continue'
'Calm',77,1666161762047,'continue'
'Calm',75,1666161764226,'continue'
'Calm',73,1666161783102,'continue'
'Calm',72,1666161783149,'continue'
'Calm',70,1666161783165,'continue'
'Calm',69,1666161783182,'continue'
'Calm',68,1666161783199,'continue'
'Calm',68,1666161783232,'continue'
'Calm',68,1666161783249,'continue'
'Calm',68,1666161783266,'continue'
'Calm',68,1666161783283,'continue'
'Calm',68,1666161783316,'end'
'Joy',67,1666161783316,'start'
'Joy',67,1666161783316,'continue'
'Joy',66,1666161783367,'continue'
'Joy',65,1666161783399,'continue'
'Joy',64,1666161783417,'continue'
'Joy',63,1666161783433,'continue'
'Joy',61,1666161783466,'continue'
'Joy',60,1666161783483,'continue'
'Joy',58,1666161783500,'continue'
'Joy',56,1666161783516,'continue'
'Joy',55,1666161783534,'continue'
'Joy',54,1666161783550,'continue'
'Joy',52,1666161783567,'continue'
'Joy',51,1666161783583,'continue'
'Joy',49,1666161783600,'continue'
'Joy',49,1666161783616,'continue'
'Joy',49,1666161783650,'continue'
'Joy',47,1666161783684,'continue'
'Joy',47,1666161783717,'continue'
'Joy',46,1666161783750,'continue'
'Joy',46,1666161783784,'continue'
'Joy',46,1666161783867,'continue'
'Joy',45,1666161784051,'continue'
'Joy',45,1666161784337,'end'
'Anticipation',43,1666161784337,'start'
'Anticipation',43,1666161784337,'continue'
'Anticipation',43,1666161784368,'continue'
'Anticipation',44,1666161784402,'continue'
'Anticipation',46,1666161784452,'continue'
'Anticipation',48,1666161784485,'continue'
'Anticipation',50,1666161784519,'continue'
'Anticipation',53,1666161784569,'continue'
'Anticipation',55,1666161784602,'continue'
'Anticipation',59,1666161784670,'continue'
'Anticipation',62,1666161784787,'continue'
'Anticipation',65,1666161785655,'continue'
'Anticipation',63,1666161788161,'continue'
'Anticipation',59,1666161788512,'continue'
'Anticipation',57,1666161789265,'continue'
'Anticipation',56,1666161789315,'continue'
'Anticipation',55,1666161789364,'continue'
'Anticipation',54,1666161789414,'continue'
'Anticipation',53,1666161789481,'continue'
'Anticipation',52,1666161789532,'continue'
'Anticipation',52,1666161789565,'continue'
'Anticipation',50,1666161789599,'continue'
'Anticipation',50,1666161789632,'end'
'Joy',49,1666161789632,'start'
'Joy',49,1666161789632,'continue'
'Joy',46,1666161789665,'continue'
'Joy',46,1666161789683,'continue'
'Joy',44,1666161789715,'continue'
'Joy',43,1666161789732,'continue'
'Joy',42,1666161789749,'continue'
'Joy',42,1666161789766,'continue'
'Joy',42,1666161789781,'continue'
'Joy',46,1666161789798,'continue'
'Joy',52,1666161789815,'continue'
'Joy',52,1666161789832,'end'
'Calm',56,1666161789832,'start'
'Calm',56,1666161789832,'continue'
'Calm',58,1666161789849,'continue'
'Calm',59,1666161789866,'continue'
'Calm',61,1666161789882,'continue'
'Calm',62,1666161789916,'continue'
'Calm',64,1666161790033,'continue'
'Calm',67,1666161790067,'continue'
'Calm',69,1666161790083,'continue'
'Calm',71,1666161790100,'continue'
'Calm',73,1666161790117,'continue'
'Calm',75,1666161790151,'continue'
'Calm',78,1666161790183,'continue'
'Calm',81,1666161790233,'continue'
'Calm',77,1666161795030,'continue'
'Calm',74,1666161795365,'continue'
'Calm',71,1666161795598,'continue'
'Calm',68,1666161795917,'continue'
'Calm',65,1666161795964,'continue'
'Calm',61,1666161795997,'continue'
'Calm',58,1666161796031,'continue'
'Calm',55,1666161796064,'continue'
'Calm',49,1666161796098,'continue'
'Calm',45,1666161796131,'continue'
'Calm',42,1666161796165,'continue'
'Calm',39,1666161796198,'continue'
'Calm',37,1666161796215,'continue'
'Calm',34,1666161796232,'continue'
'Calm',30,1666161796249,'continue'
'Calm',27,1666161796265,'continue'
'Calm',24,1666161796281,'continue'
'Calm',19,1666161796298,'continue'
'Calm',16,1666161796315,'continue'
'Calm',14,1666161796332,'continue'
'Calm',8,1666161796365,'continue'
'Calm',5,1666161796382,'continue'
'Calm',2,1666161796399,'continue'
'Calm',2,1666161796415,'end'
'Neutral',0,1666161796415,'start'
